"station"	"group"	"n"
"2471"	"148"	"Cyclopoida"	5
"2481"	"149"	"Cyclopoida"	0
"2491"	"150"	"Cyclopoida"	1
"2501"	"151"	"Cyclopoida"	0
"2511"	"152"	"Cyclopoida"	3
"2521"	"153"	"Cyclopoida"	0
"2531"	"155"	"Cyclopoida"	9
"2541"	"157"	"Cyclopoida"	0
"2551"	"158"	"Cyclopoida"	0
"2561"	"159"	"Cyclopoida"	0
"2571"	"160"	"Cyclopoida"	0
"2581"	"161"	"Cyclopoida"	0
"2591"	"162"	"Cyclopoida"	1
"2601"	"163"	"Cyclopoida"	0
"2611"	"167"	"Cyclopoida"	0
"2621"	"168"	"Cyclopoida"	1
"2631"	"169"	"Cyclopoida"	0
"2641"	"170"	"Cyclopoida"	0
"2651"	"171"	"Cyclopoida"	0
"2661"	"172"	"Cyclopoida"	2
"2671"	"173"	"Cyclopoida"	14
"2681"	"174"	"Cyclopoida"	0
"2691"	"175"	"Cyclopoida"	0
"2701"	"176"	"Cyclopoida"	1
"2711"	"177"	"Cyclopoida"	0
"2721"	"178"	"Cyclopoida"	1
"2731"	"179"	"Cyclopoida"	2
"2741"	"180"	"Cyclopoida"	0
"2751"	"181"	"Cyclopoida"	0
"2761"	"182"	"Cyclopoida"	0
"2771"	"183"	"Cyclopoida"	0
"2781"	"184"	"Cyclopoida"	0
"2791"	"185"	"Cyclopoida"	0
"2801"	"186"	"Cyclopoida"	0
"2811"	"187"	"Cyclopoida"	0
"2821"	"188"	"Cyclopoida"	3
"2831"	"189"	"Cyclopoida"	1
"2841"	"190"	"Cyclopoida"	0
"2851"	"191"	"Cyclopoida"	2
"2861"	"192"	"Cyclopoida"	1
"2871"	"193"	"Cyclopoida"	0
"2881"	"194"	"Cyclopoida"	1
"2891"	"195"	"Cyclopoida"	0
"2901"	"196"	"Cyclopoida"	0
"2911"	"197"	"Cyclopoida"	0
"2921"	"198"	"Cyclopoida"	1
"2931"	"199"	"Cyclopoida"	0
"2941"	"200"	"Cyclopoida"	0
"2951"	"201"	"Cyclopoida"	0
"2961"	"202"	"Cyclopoida"	2
"2971"	"203"	"Cyclopoida"	1
"2981"	"204"	"Cyclopoida"	0
"2991"	"205"	"Cyclopoida"	1
"3001"	"206"	"Cyclopoida"	1
"3011"	"207"	"Cyclopoida"	0
"3021"	"208"	"Cyclopoida"	0
"3031"	"209"	"Cyclopoida"	0
"3041"	"210"	"Cyclopoida"	0
"3051"	"15"	"Harpacticoida"	48
"3061"	"16"	"Harpacticoida"	52
"3071"	"17"	"Harpacticoida"	33
"3081"	"18"	"Harpacticoida"	81
"3091"	"20"	"Harpacticoida"	53
"3101"	"21"	"Harpacticoida"	22
"3111"	"22"	"Harpacticoida"	47
"3121"	"23"	"Harpacticoida"	13
"3131"	"24"	"Harpacticoida"	21
"3141"	"25"	"Harpacticoida"	11
"3151"	"26"	"Harpacticoida"	27
"3161"	"30"	"Harpacticoida"	9
"3171"	"31"	"Harpacticoida"	22
"3181"	"32"	"Harpacticoida"	31
"3191"	"33"	"Harpacticoida"	101
"3201"	"34"	"Harpacticoida"	87
"3211"	"36"	"Harpacticoida"	322
"3221"	"38"	"Harpacticoida"	265
"3231"	"39"	"Harpacticoida"	390
"3241"	"40"	"Harpacticoida"	250
"3251"	"41"	"Harpacticoida"	143
"3261"	"42"	"Harpacticoida"	66
"3271"	"43"	"Harpacticoida"	28
"3281"	"44"	"Harpacticoida"	258
"3291"	"45"	"Harpacticoida"	240
"3301"	"46"	"Harpacticoida"	95
"3311"	"51"	"Harpacticoida"	81
"3321"	"52"	"Harpacticoida"	200
"3331"	"53"	"Harpacticoida"	154
"3341"	"58"	"Harpacticoida"	300
"3351"	"64"	"Harpacticoida"	49
"3361"	"65"	"Harpacticoida"	271
"3371"	"66"	"Harpacticoida"	6
"3381"	"67"	"Harpacticoida"	0
"3391"	"68"	"Harpacticoida"	0
"3401"	"70"	"Harpacticoida"	56
"3411"	"71"	"Harpacticoida"	164
"3421"	"72"	"Harpacticoida"	231
"3431"	"73"	"Harpacticoida"	13
"3441"	"74"	"Harpacticoida"	110
"3451"	"75"	"Harpacticoida"	43
"3461"	"76"	"Harpacticoida"	14
"3471"	"77"	"Harpacticoida"	100
"3481"	"78"	"Harpacticoida"	28
"3491"	"79"	"Harpacticoida"	78
"3501"	"80"	"Harpacticoida"	5
"3511"	"81"	"Harpacticoida"	13
"3521"	"82"	"Harpacticoida"	4
"3531"	"83"	"Harpacticoida"	4
"3541"	"84"	"Harpacticoida"	8
"3551"	"85"	"Harpacticoida"	0
"3561"	"86"	"Harpacticoida"	15
"3571"	"87"	"Harpacticoida"	8
"3581"	"89"	"Harpacticoida"	1
"3591"	"90"	"Harpacticoida"	5
"3601"	"91"	"Harpacticoida"	1
"3611"	"92"	"Harpacticoida"	29
"3621"	"94"	"Harpacticoida"	115
"3631"	"95"	"Harpacticoida"	416
"3641"	"96"	"Harpacticoida"	21
"3651"	"97"	"Harpacticoida"	19
"3661"	"98"	"Harpacticoida"	10
"3671"	"99"	"Harpacticoida"	57
"3681"	"100"	"Harpacticoida"	29
"3691"	"102"	"Harpacticoida"	311
"3701"	"106"	"Harpacticoida"	172
"3711"	"109"	"Harpacticoida"	160
"3721"	"110"	"Harpacticoida"	127
"3731"	"111"	"Harpacticoida"	36
"3741"	"112"	"Harpacticoida"	26
"3751"	"113"	"Harpacticoida"	3
"3761"	"122"	"Harpacticoida"	3
"3771"	"123"	"Harpacticoida"	8
"3781"	"125"	"Harpacticoida"	30
"3791"	"126"	"Harpacticoida"	21
"3801"	"128"	"Harpacticoida"	66
"3811"	"129"	"Harpacticoida"	220
"3821"	"130"	"Harpacticoida"	24
"3831"	"131"	"Harpacticoida"	18
"3841"	"132"	"Harpacticoida"	93
"3851"	"133"	"Harpacticoida"	1
"3861"	"134"	"Harpacticoida"	17
"3871"	"135"	"Harpacticoida"	2
"3881"	"136"	"Harpacticoida"	75
"3891"	"137"	"Harpacticoida"	89
"3901"	"138"	"Harpacticoida"	101
"3911"	"139"	"Harpacticoida"	36
"3921"	"140"	"Harpacticoida"	86
"3931"	"141"	"Harpacticoida"	20
"3941"	"142"	"Harpacticoida"	62
"3951"	"143"	"Harpacticoida"	80
"3961"	"144"	"Harpacticoida"	60
"3971"	"145"	"Harpacticoida"	4
"3981"	"147"	"Harpacticoida"	2
"3991"	"148"	"Harpacticoida"	5
"4001"	"149"	"Harpacticoida"	16
"4011"	"150"	"Harpacticoida"	119
"4021"	"151"	"Harpacticoida"	168
"4031"	"152"	"Harpacticoida"	4
"4041"	"153"	"Harpacticoida"	2
"4051"	"155"	"Harpacticoida"	15
"4061"	"157"	"Harpacticoida"	139
"4071"	"158"	"Harpacticoida"	58
"4081"	"159"	"Harpacticoida"	23
"4091"	"160"	"Harpacticoida"	5
"4101"	"161"	"Harpacticoida"	0
"4111"	"162"	"Harpacticoida"	102
"4121"	"163"	"Harpacticoida"	54
"4131"	"167"	"Harpacticoida"	2
"4141"	"168"	"Harpacticoida"	5
"4151"	"169"	"Harpacticoida"	0
"4161"	"170"	"Harpacticoida"	1
"4171"	"171"	"Harpacticoida"	2
"4181"	"172"	"Harpacticoida"	3
"4191"	"173"	"Harpacticoida"	1
"4201"	"174"	"Harpacticoida"	5
"4211"	"175"	"Harpacticoida"	9
"4221"	"176"	"Harpacticoida"	5
"4231"	"177"	"Harpacticoida"	0
"4241"	"178"	"Harpacticoida"	0
"4251"	"179"	"Harpacticoida"	1
"4261"	"180"	"Harpacticoida"	1
"4271"	"181"	"Harpacticoida"	0
"4281"	"182"	"Harpacticoida"	0
"4291"	"183"	"Harpacticoida"	0
"4301"	"184"	"Harpacticoida"	4
"4311"	"185"	"Harpacticoida"	1
"4321"	"186"	"Harpacticoida"	0
"4331"	"187"	"Harpacticoida"	2
"4341"	"188"	"Harpacticoida"	2
"4351"	"189"	"Harpacticoida"	7
"4361"	"190"	"Harpacticoida"	0
"4371"	"191"	"Harpacticoida"	0
"4381"	"192"	"Harpacticoida"	0
"4391"	"193"	"Harpacticoida"	1
"4401"	"194"	"Harpacticoida"	6
"4411"	"195"	"Harpacticoida"	0
"4421"	"196"	"Harpacticoida"	14
"4431"	"197"	"Harpacticoida"	8
"4441"	"198"	"Harpacticoida"	29
"4451"	"199"	"Harpacticoida"	8
"4461"	"200"	"Harpacticoida"	15
"4471"	"201"	"Harpacticoida"	4
"4481"	"202"	"Harpacticoida"	6
"4491"	"203"	"Harpacticoida"	7
"4501"	"204"	"Harpacticoida"	2
"4511"	"205"	"Harpacticoida"	9
"4521"	"206"	"Harpacticoida"	25
"4531"	"207"	"Harpacticoida"	3
"4541"	"208"	"Harpacticoida"	3
"4551"	"209"	"Harpacticoida"	2
"4561"	"210"	"Harpacticoida"	4
"4571"	"15"	"Poecilostomatoida"	74
"4581"	"16"	"Poecilostomatoida"	52
"4591"	"17"	"Poecilostomatoida"	22
"4601"	"18"	"Poecilostomatoida"	23
"4611"	"20"	"Poecilostomatoida"	57
"4621"	"21"	"Poecilostomatoida"	69
"4631"	"22"	"Poecilostomatoida"	226
"4641"	"23"	"Poecilostomatoida"	31
"4651"	"24"	"Poecilostomatoida"	60
"4661"	"25"	"Poecilostomatoida"	49
"4671"	"26"	"Poecilostomatoida"	107
"4681"	"30"	"Poecilostomatoida"	24
"4691"	"31"	"Poecilostomatoida"	20
"4701"	"32"	"Poecilostomatoida"	54
"4711"	"33"	"Poecilostomatoida"	86
"4721"	"34"	"Poecilostomatoida"	51
"4731"	"36"	"Poecilostomatoida"	36
"4741"	"38"	"Poecilostomatoida"	37
"4751"	"39"	"Poecilostomatoida"	53
"4761"	"40"	"Poecilostomatoida"	24
"4771"	"41"	"Poecilostomatoida"	27
"4781"	"42"	"Poecilostomatoida"	32
"4791"	"43"	"Poecilostomatoida"	44
"4801"	"44"	"Poecilostomatoida"	71
"4811"	"45"	"Poecilostomatoida"	100
"4821"	"46"	"Poecilostomatoida"	64
"4831"	"51"	"Poecilostomatoida"	83
"4841"	"52"	"Poecilostomatoida"	90
"4851"	"53"	"Poecilostomatoida"	102
"4861"	"58"	"Poecilostomatoida"	360
"4871"	"64"	"Poecilostomatoida"	45
"4881"	"65"	"Poecilostomatoida"	176
"4891"	"66"	"Poecilostomatoida"	221
"4901"	"67"	"Poecilostomatoida"	304
"4911"	"68"	"Poecilostomatoida"	249
"4921"	"70"	"Poecilostomatoida"	166
"4931"	"71"	"Poecilostomatoida"	104
"4941"	"72"	"Poecilostomatoida"	156
"4951"	"73"	"Poecilostomatoida"	168
"4961"	"74"	"Poecilostomatoida"	121
"4971"	"75"	"Poecilostomatoida"	170
"4981"	"76"	"Poecilostomatoida"	127
"4991"	"77"	"Poecilostomatoida"	113
"5001"	"78"	"Poecilostomatoida"	50
"5011"	"79"	"Poecilostomatoida"	543
"5021"	"80"	"Poecilostomatoida"	161
"5031"	"81"	"Poecilostomatoida"	206
"5041"	"82"	"Poecilostomatoida"	122
"5051"	"83"	"Poecilostomatoida"	111
"5061"	"84"	"Poecilostomatoida"	182
"5071"	"85"	"Poecilostomatoida"	25
"5081"	"86"	"Poecilostomatoida"	31
"5091"	"87"	"Poecilostomatoida"	16
"5101"	"89"	"Poecilostomatoida"	319
"5111"	"90"	"Poecilostomatoida"	97
"5121"	"91"	"Poecilostomatoida"	19
"5131"	"92"	"Poecilostomatoida"	69
"5141"	"94"	"Poecilostomatoida"	50
"5151"	"95"	"Poecilostomatoida"	142
"5161"	"96"	"Poecilostomatoida"	85
"5171"	"97"	"Poecilostomatoida"	56
"5181"	"98"	"Poecilostomatoida"	62
"5191"	"99"	"Poecilostomatoida"	87
"5201"	"100"	"Poecilostomatoida"	128
"5211"	"102"	"Poecilostomatoida"	141
"5221"	"106"	"Poecilostomatoida"	57
"5231"	"109"	"Poecilostomatoida"	42
"5241"	"110"	"Poecilostomatoida"	73
"5251"	"111"	"Poecilostomatoida"	35
"5261"	"112"	"Poecilostomatoida"	49
"5271"	"113"	"Poecilostomatoida"	43
"5281"	"122"	"Poecilostomatoida"	38
"5291"	"123"	"Poecilostomatoida"	59
"5301"	"125"	"Poecilostomatoida"	78
"5311"	"126"	"Poecilostomatoida"	98
"5321"	"128"	"Poecilostomatoida"	218
"5331"	"129"	"Poecilostomatoida"	141
"5341"	"130"	"Poecilostomatoida"	33
"5351"	"131"	"Poecilostomatoida"	18
"5361"	"132"	"Poecilostomatoida"	48
"5371"	"133"	"Poecilostomatoida"	44
"5381"	"134"	"Poecilostomatoida"	66
"5391"	"135"	"Poecilostomatoida"	44
"5401"	"136"	"Poecilostomatoida"	39
"5411"	"137"	"Poecilostomatoida"	53
"5421"	"138"	"Poecilostomatoida"	77
"5431"	"139"	"Poecilostomatoida"	43
"5441"	"140"	"Poecilostomatoida"	19
"5451"	"141"	"Poecilostomatoida"	28
"5461"	"142"	"Poecilostomatoida"	32
"5471"	"143"	"Poecilostomatoida"	69
"5481"	"144"	"Poecilostomatoida"	20
"5491"	"145"	"Poecilostomatoida"	13
"5501"	"147"	"Poecilostomatoida"	36
"5511"	"148"	"Poecilostomatoida"	89
"5521"	"149"	"Poecilostomatoida"	10
"5531"	"150"	"Poecilostomatoida"	114
"5541"	"151"	"Poecilostomatoida"	73
"5551"	"152"	"Poecilostomatoida"	47
"5561"	"153"	"Poecilostomatoida"	37
"5571"	"155"	"Poecilostomatoida"	67
"5581"	"157"	"Poecilostomatoida"	457
"5591"	"158"	"Poecilostomatoida"	108
"5601"	"159"	"Poecilostomatoida"	73
"5611"	"160"	"Poecilostomatoida"	107
"5621"	"161"	"Poecilostomatoida"	179
"5631"	"162"	"Poecilostomatoida"	119
"5641"	"163"	"Poecilostomatoida"	82
"5651"	"167"	"Poecilostomatoida"	37
"5661"	"168"	"Poecilostomatoida"	102
"5671"	"169"	"Poecilostomatoida"	46
"5681"	"170"	"Poecilostomatoida"	71
"5691"	"171"	"Poecilostomatoida"	138
"5701"	"172"	"Poecilostomatoida"	170
"5711"	"173"	"Poecilostomatoida"	53
"5721"	"174"	"Poecilostomatoida"	103
"5731"	"175"	"Poecilostomatoida"	134
"5741"	"176"	"Poecilostomatoida"	142
"5751"	"177"	"Poecilostomatoida"	72
"5761"	"178"	"Poecilostomatoida"	88
"5771"	"179"	"Poecilostomatoida"	48
"5781"	"180"	"Poecilostomatoida"	20
"5791"	"181"	"Poecilostomatoida"	217
"5801"	"182"	"Poecilostomatoida"	35
"5811"	"183"	"Poecilostomatoida"	147
"5821"	"184"	"Poecilostomatoida"	99
"5831"	"185"	"Poecilostomatoida"	229
"5841"	"186"	"Poecilostomatoida"	175
"5851"	"187"	"Poecilostomatoida"	144
"5861"	"188"	"Poecilostomatoida"	60
"5871"	"189"	"Poecilostomatoida"	178
"5881"	"190"	"Poecilostomatoida"	321
"5891"	"191"	"Poecilostomatoida"	78
"5901"	"192"	"Poecilostomatoida"	28
"5911"	"193"	"Poecilostomatoida"	21
"5921"	"194"	"Poecilostomatoida"	132
"5931"	"195"	"Poecilostomatoida"	150
"5941"	"196"	"Poecilostomatoida"	94
"5951"	"197"	"Poecilostomatoida"	194
"5961"	"198"	"Poecilostomatoida"	158
"5971"	"199"	"Poecilostomatoida"	101
"5981"	"200"	"Poecilostomatoida"	94
"5991"	"201"	"Poecilostomatoida"	138
"6001"	"202"	"Poecilostomatoida"	192
"6011"	"203"	"Poecilostomatoida"	49
"6021"	"204"	"Poecilostomatoida"	93
"6031"	"205"	"Poecilostomatoida"	64
"6041"	"206"	"Poecilostomatoida"	38
"6051"	"207"	"Poecilostomatoida"	94
"6061"	"208"	"Poecilostomatoida"	92
"6071"	"209"	"Poecilostomatoida"	82
"6081"	"210"	"Poecilostomatoida"	158
"7611"	"15"	"Copepoda_unid"	859
"7621"	"16"	"Copepoda_unid"	626
"7631"	"17"	"Copepoda_unid"	196
"7641"	"18"	"Copepoda_unid"	534
"7651"	"20"	"Copepoda_unid"	166
"7661"	"21"	"Copepoda_unid"	308
"7671"	"22"	"Copepoda_unid"	827
"7681"	"23"	"Copepoda_unid"	229
"7691"	"24"	"Copepoda_unid"	581
"7701"	"25"	"Copepoda_unid"	486
"7711"	"26"	"Copepoda_unid"	906
"7721"	"30"	"Copepoda_unid"	222
"7731"	"31"	"Copepoda_unid"	167
"7741"	"32"	"Copepoda_unid"	344
"7751"	"33"	"Copepoda_unid"	675
"7761"	"34"	"Copepoda_unid"	150
"7771"	"36"	"Copepoda_unid"	318
"7781"	"38"	"Copepoda_unid"	342
"7791"	"39"	"Copepoda_unid"	336
"7801"	"40"	"Copepoda_unid"	404
"7811"	"41"	"Copepoda_unid"	261
"7821"	"42"	"Copepoda_unid"	252
"7831"	"43"	"Copepoda_unid"	7
"7841"	"44"	"Copepoda_unid"	448
"7851"	"45"	"Copepoda_unid"	637
"7861"	"46"	"Copepoda_unid"	453
"7871"	"51"	"Copepoda_unid"	465
"7881"	"52"	"Copepoda_unid"	589
"7891"	"53"	"Copepoda_unid"	451
"7901"	"58"	"Copepoda_unid"	1035
"7911"	"64"	"Copepoda_unid"	266
"7921"	"65"	"Copepoda_unid"	1086
"7931"	"66"	"Copepoda_unid"	643
"7941"	"67"	"Copepoda_unid"	321
"7951"	"68"	"Copepoda_unid"	1009
"7961"	"70"	"Copepoda_unid"	597
"7971"	"71"	"Copepoda_unid"	763
"7981"	"72"	"Copepoda_unid"	558
"7991"	"73"	"Copepoda_unid"	766
"8001"	"74"	"Copepoda_unid"	737
"8011"	"75"	"Copepoda_unid"	792
"8021"	"76"	"Copepoda_unid"	635
"8031"	"77"	"Copepoda_unid"	672
"8041"	"78"	"Copepoda_unid"	276
"8051"	"79"	"Copepoda_unid"	1866
"8061"	"80"	"Copepoda_unid"	646
"8071"	"81"	"Copepoda_unid"	793
"8081"	"82"	"Copepoda_unid"	379
"8091"	"83"	"Copepoda_unid"	215
"8101"	"84"	"Copepoda_unid"	344
"8111"	"85"	"Copepoda_unid"	39
"8121"	"86"	"Copepoda_unid"	32
"8131"	"87"	"Copepoda_unid"	22
"8141"	"89"	"Copepoda_unid"	212
"8151"	"90"	"Copepoda_unid"	959
"8161"	"91"	"Copepoda_unid"	237
"8171"	"92"	"Copepoda_unid"	332
"8181"	"94"	"Copepoda_unid"	272
"8191"	"95"	"Copepoda_unid"	705
"8201"	"96"	"Copepoda_unid"	231
"8211"	"97"	"Copepoda_unid"	280
"8221"	"98"	"Copepoda_unid"	220
"8231"	"99"	"Copepoda_unid"	292
"8241"	"100"	"Copepoda_unid"	315
"8251"	"102"	"Copepoda_unid"	542
"8261"	"106"	"Copepoda_unid"	418
"8271"	"109"	"Copepoda_unid"	335
"8281"	"110"	"Copepoda_unid"	389
"8291"	"111"	"Copepoda_unid"	133
"8301"	"112"	"Copepoda_unid"	181
"8311"	"113"	"Copepoda_unid"	665
"8321"	"122"	"Copepoda_unid"	220
"8331"	"123"	"Copepoda_unid"	419
"8341"	"125"	"Copepoda_unid"	362
"8351"	"126"	"Copepoda_unid"	498
"8361"	"128"	"Copepoda_unid"	485
"8371"	"129"	"Copepoda_unid"	740
"8381"	"130"	"Copepoda_unid"	92
"8391"	"131"	"Copepoda_unid"	110
"8401"	"132"	"Copepoda_unid"	494
"8411"	"133"	"Copepoda_unid"	480
"8421"	"134"	"Copepoda_unid"	399
"8431"	"135"	"Copepoda_unid"	222
"8441"	"136"	"Copepoda_unid"	128
"8451"	"137"	"Copepoda_unid"	208
"8461"	"138"	"Copepoda_unid"	250
"8471"	"139"	"Copepoda_unid"	259
"8481"	"140"	"Copepoda_unid"	133
"8491"	"141"	"Copepoda_unid"	136
"8501"	"142"	"Copepoda_unid"	188
"8511"	"143"	"Copepoda_unid"	269
"8521"	"144"	"Copepoda_unid"	261
"8531"	"145"	"Copepoda_unid"	174
"8541"	"147"	"Copepoda_unid"	219
"8551"	"148"	"Copepoda_unid"	440
"8561"	"149"	"Copepoda_unid"	166
"8571"	"150"	"Copepoda_unid"	607
"8581"	"151"	"Copepoda_unid"	339
"8591"	"152"	"Copepoda_unid"	397
"8601"	"153"	"Copepoda_unid"	467
"8611"	"155"	"Copepoda_unid"	335
"8621"	"157"	"Copepoda_unid"	607
"8631"	"158"	"Copepoda_unid"	460
"8641"	"159"	"Copepoda_unid"	92
"8651"	"160"	"Copepoda_unid"	79
"8661"	"161"	"Copepoda_unid"	175
"8671"	"162"	"Copepoda_unid"	182
"8681"	"163"	"Copepoda_unid"	161
"8691"	"167"	"Copepoda_unid"	79
"8701"	"168"	"Copepoda_unid"	221
"8711"	"169"	"Copepoda_unid"	62
"8721"	"170"	"Copepoda_unid"	121
"8731"	"171"	"Copepoda_unid"	475
"8741"	"172"	"Copepoda_unid"	145
"8751"	"173"	"Copepoda_unid"	113
"8761"	"174"	"Copepoda_unid"	159
"8771"	"175"	"Copepoda_unid"	247
"8781"	"176"	"Copepoda_unid"	140
"8791"	"177"	"Copepoda_unid"	190
"8801"	"178"	"Copepoda_unid"	110
"8811"	"179"	"Copepoda_unid"	265
"8821"	"180"	"Copepoda_unid"	101
"8831"	"181"	"Copepoda_unid"	469
"8841"	"182"	"Copepoda_unid"	195
"8851"	"183"	"Copepoda_unid"	198
"8861"	"184"	"Copepoda_unid"	157
"8871"	"185"	"Copepoda_unid"	85
"8881"	"186"	"Copepoda_unid"	325
"8891"	"187"	"Copepoda_unid"	279
"8901"	"188"	"Copepoda_unid"	149
"8911"	"189"	"Copepoda_unid"	46
"8921"	"190"	"Copepoda_unid"	359
"8931"	"191"	"Copepoda_unid"	478
"8941"	"192"	"Copepoda_unid"	276
"8951"	"193"	"Copepoda_unid"	161
"8961"	"194"	"Copepoda_unid"	348
"8971"	"195"	"Copepoda_unid"	127
"8981"	"196"	"Copepoda_unid"	300
"8991"	"197"	"Copepoda_unid"	165
"9001"	"198"	"Copepoda_unid"	376
"9011"	"199"	"Copepoda_unid"	265
"9021"	"200"	"Copepoda_unid"	147
"9031"	"201"	"Copepoda_unid"	226
"9041"	"202"	"Copepoda_unid"	101
"9051"	"203"	"Copepoda_unid"	161
"9061"	"204"	"Copepoda_unid"	119
"9071"	"205"	"Copepoda_unid"	296
"9081"	"206"	"Copepoda_unid"	180
"9091"	"207"	"Copepoda_unid"	435
"9101"	"208"	"Copepoda_unid"	324
"9111"	"209"	"Copepoda_unid"	113
"9121"	"210"	"Copepoda_unid"	139
"1673"	"15"	"Acartiidae"	0
"2282"	"16"	"Acartiidae"	9
"3193"	"17"	"Acartiidae"	3
"4105"	"18"	"Acartiidae"	4
"5102"	"20"	"Acartiidae"	0
"6101"	"21"	"Acartiidae"	2
"7101"	"22"	"Acartiidae"	6
"8102"	"23"	"Acartiidae"	1
"9102"	"24"	"Acartiidae"	16
"10101"	"25"	"Acartiidae"	65
"11101"	"26"	"Acartiidae"	3
"12100"	"30"	"Acartiidae"	21
"13100"	"31"	"Acartiidae"	9
"14100"	"32"	"Acartiidae"	4
"15100"	"33"	"Acartiidae"	5
"1674"	"34"	"Acartiidae"	9
"1712"	"36"	"Acartiidae"	0
"1812"	"38"	"Acartiidae"	0
"1912"	"39"	"Acartiidae"	0
"20100"	"40"	"Acartiidae"	0
"21100"	"41"	"Acartiidae"	0
"2283"	"42"	"Acartiidae"	2
"2312"	"43"	"Acartiidae"	0
"2412"	"44"	"Acartiidae"	3
"25100"	"45"	"Acartiidae"	4
"26100"	"46"	"Acartiidae"	2
"27100"	"51"	"Acartiidae"	5
"28100"	"52"	"Acartiidae"	9
"29100"	"53"	"Acartiidae"	2
"30100"	"58"	"Acartiidae"	1
"3194"	"64"	"Acartiidae"	0
"3212"	"65"	"Acartiidae"	0
"3312"	"66"	"Acartiidae"	0
"3497"	"67"	"Acartiidae"	0
"3512"	"68"	"Acartiidae"	0
"3612"	"70"	"Acartiidae"	6
"37100"	"71"	"Acartiidae"	0
"3812"	"72"	"Acartiidae"	0
"3912"	"73"	"Acartiidae"	2
"40100"	"74"	"Acartiidae"	0
"4112"	"75"	"Acartiidae"	0
"4212"	"76"	"Acartiidae"	3
"4312"	"77"	"Acartiidae"	5
"4412"	"78"	"Acartiidae"	1
"4512"	"79"	"Acartiidae"	0
"4612"	"80"	"Acartiidae"	0
"4712"	"81"	"Acartiidae"	0
"4812"	"82"	"Acartiidae"	0
"4912"	"83"	"Acartiidae"	0
"5012"	"84"	"Acartiidae"	3
"5112"	"85"	"Acartiidae"	0
"5212"	"86"	"Acartiidae"	0
"5312"	"87"	"Acartiidae"	0
"5412"	"89"	"Acartiidae"	0
"5512"	"90"	"Acartiidae"	0
"5612"	"91"	"Acartiidae"	0
"5712"	"92"	"Acartiidae"	0
"5812"	"94"	"Acartiidae"	0
"5912"	"95"	"Acartiidae"	3
"6012"	"96"	"Acartiidae"	5
"6111"	"97"	"Acartiidae"	9
"6211"	"98"	"Acartiidae"	21
"6311"	"99"	"Acartiidae"	15
"6411"	"100"	"Acartiidae"	0
"6511"	"102"	"Acartiidae"	3
"6611"	"106"	"Acartiidae"	0
"6711"	"109"	"Acartiidae"	0
"6811"	"110"	"Acartiidae"	0
"6911"	"111"	"Acartiidae"	4
"7011"	"112"	"Acartiidae"	0
"7111"	"113"	"Acartiidae"	0
"7211"	"122"	"Acartiidae"	0
"7311"	"123"	"Acartiidae"	0
"7411"	"125"	"Acartiidae"	0
"7511"	"126"	"Acartiidae"	0
"7612"	"128"	"Acartiidae"	0
"7712"	"129"	"Acartiidae"	1
"7812"	"130"	"Acartiidae"	1
"7912"	"131"	"Acartiidae"	0
"8012"	"132"	"Acartiidae"	30
"8112"	"133"	"Acartiidae"	0
"8212"	"134"	"Acartiidae"	0
"8312"	"135"	"Acartiidae"	0
"8412"	"136"	"Acartiidae"	0
"8512"	"137"	"Acartiidae"	0
"8612"	"138"	"Acartiidae"	5
"8712"	"139"	"Acartiidae"	2
"8812"	"140"	"Acartiidae"	1
"8912"	"141"	"Acartiidae"	0
"9012"	"142"	"Acartiidae"	1
"9112"	"143"	"Acartiidae"	1
"9211"	"144"	"Acartiidae"	1
"9311"	"145"	"Acartiidae"	0
"9411"	"147"	"Acartiidae"	0
"9511"	"148"	"Acartiidae"	0
"9611"	"149"	"Acartiidae"	0
"9711"	"150"	"Acartiidae"	0
"9811"	"151"	"Acartiidae"	0
"9911"	"152"	"Acartiidae"	0
"10011"	"153"	"Acartiidae"	0
"10111"	"155"	"Acartiidae"	0
"10211"	"157"	"Acartiidae"	0
"10311"	"158"	"Acartiidae"	0
"10411"	"159"	"Acartiidae"	0
"10511"	"160"	"Acartiidae"	0
"10611"	"161"	"Acartiidae"	0
"10711"	"162"	"Acartiidae"	0
"10811"	"163"	"Acartiidae"	0
"10911"	"167"	"Acartiidae"	0
"11011"	"168"	"Acartiidae"	0
"11111"	"169"	"Acartiidae"	0
"11211"	"170"	"Acartiidae"	0
"11311"	"171"	"Acartiidae"	0
"11411"	"172"	"Acartiidae"	0
"11511"	"173"	"Acartiidae"	0
"11611"	"174"	"Acartiidae"	0
"11711"	"175"	"Acartiidae"	0
"11811"	"176"	"Acartiidae"	0
"11911"	"177"	"Acartiidae"	0
"12011"	"178"	"Acartiidae"	0
"12110"	"179"	"Acartiidae"	0
"12210"	"180"	"Acartiidae"	0
"12310"	"181"	"Acartiidae"	0
"12410"	"182"	"Acartiidae"	0
"12510"	"183"	"Acartiidae"	0
"12610"	"184"	"Acartiidae"	0
"12710"	"185"	"Acartiidae"	0
"12810"	"186"	"Acartiidae"	0
"12910"	"187"	"Acartiidae"	0
"13010"	"188"	"Acartiidae"	0
"13110"	"189"	"Acartiidae"	0
"13210"	"190"	"Acartiidae"	0
"13310"	"191"	"Acartiidae"	0
"13410"	"192"	"Acartiidae"	0
"13510"	"193"	"Acartiidae"	0
"13610"	"194"	"Acartiidae"	0
